date,open,close,high,low,volume,amount,nas_open,nas_high,nas_low,nas_close,nas_volume,vol_open,vol_high,vol_low,vol_close,close_12_ema,close_26_ema,macd,macd_9_ema,macds,macdh,rsi_30,cci_30,dx_30,kdjk,open_2_sma,boll,close_10.0_le_5_c,wr_10,dma,trix
2013-05-10,112.79900360107422,122.0,111.5510025024414,117.1999969482422,0.0,1305479080.0,3414.8400880000004,3436.600098,3411.5900880000004,3436.580078,1689730000.0,13.08,13.45,12.54,12.59,120.57480145285824,122.7224533811187,-2.1476519282604585,-1.9867875614440762,-1.9867875614440762,-0.16086436681638228,43.31537757845009,-2.3348430629110553,3.6402723834151973,40.84093181591601,112.9995002746582,125.16638418344351,0.0,-75.71187307378692,-5.489884244478674,-0.8984614313019545
2013-05-11,117.6999969482422,118.6790008544922,113.01000213623048,115.24299621582031,0.0,1284207489.42,3422.1850585,3441.850098,3419.130005,3437.6850585,1652620000.0,12.825,13.16,12.515,12.57,120.2520071404725,122.26832554219409,-2.016318401721591,-1.9929654352635575,-1.9929654352635575,-0.02335296645803364,41.4235051695409,-10.318545827160058,0.3525489171065915,72.94375341826681,115.2495002746582,124.70299965994698,0.0,-37.14939662296844,-7.147599574497761,-0.8631975680798434
2013-05-12,115.63999938964844,117.4489974975586,113.43499755859376,115.0,0.0,1281982625.0,3422.1850585,3441.850098,3419.130005,3437.6850585,1652620000.0,12.825,13.16,12.515,12.57,119.78245503943393,121.74699229927542,-1.9645372598414923,-1.9870724595281597,-1.9870724595281597,0.022535199686667395,40.741716389453664,-12.591391875727311,1.081005028210132,151.1098752929644,116.66999816894531,124.21939951578776,0.0,-25.59133288972411,-7.479099527994791,-0.8250161030360185
2013-05-13,114.81999969482422,118.6989974975586,114.5,117.9800033569336,0.0,1315710010.5,3429.530029,3447.100098,3426.669922,3438.790039,1615510000.0,12.57,12.87,12.49,12.55,119.60340513805856,121.42814700433622,-1.8247418662776624,-1.9536660335815288,-1.9536660335815288,0.12892416730386635,41.74964221967526,0.114219653164658,2.9808780835339475,180.72877794596064,115.22999954223633,123.87437438964844,0.0,-139.96658325195312,-6.076974487304682,-0.7802759585559864
2013-05-14,117.9800033569336,119.8000030517578,110.25,111.5,0.0,1243874487.5,3439.719971,3468.669922,3439.719971,3462.610107,1820520000.0,12.61,13.21,12.54,12.77,119.63552791688285,121.26287617478138,-1.6273482578985323,-1.8868990189334813,-1.8868990189334813,0.259550761034949,42.638642063197324,-24.179529278734137,8.454960766982104,212.70810809461597,116.4000015258789,123.63470548741958,0.0,-176.6667683919266,-5.3573052799000465,-0.7282275696365772
2013-05-15,111.4000015258789,115.80999755859376,103.5,114.22000122070312,0.0,1274623812.5,3455.669922,3475.4799799999996,3452.3100590000004,3471.6201170000004,1843910000.0,12.98,13.43,12.78,12.81,119.0163730989697,120.72414138120556,-1.707768282235861,-1.8504156455671665,-1.8504156455671665,0.14264736333130545,40.33109613626177,-44.48185632487578,8.454960766982119,189.69426715856358,114.69000244140625,123.1999994913737,0.0,-43.66658528645881,-5.221599833170572,-0.6860889689727038
2013-05-16,114.22000122070312,118.76000213623048,112.1999969482422,118.76000213623048,0.0,1325726787.0,3473.1599119999996,3485.9499509999996,3462.23999,3465.23999,1945760000.0,13.07,13.46,12.79,13.07,118.97520933608563,120.53476993710754,-1.5595606010219143,-1.7913940457624768,-1.7913940457624768,0.23183344474056256,42.70276004064279,0.26558630694548513,7.332433528413388,207.12953517493662,112.81000137329102,122.96631542005036,0.0,-142.00007120768277,-5.578215749640208,-0.6401990333180549
2013-05-17,118.20999908447266,125.3000030517578,116.5709991455078,123.01499938964844,0.0,1373723881.88,3483.4099119999996,3499.1999509999996,3473.040039,3498.969971,1828610000.0,12.73,12.94,12.26,12.45,119.98396303887016,120.98416763922269,-1.0002046003525322,-1.6313105192783188,-1.6313105192783188,0.6311059189257866,47.489396755483675,42.57277666203802,14.051729863129623,228.79828327469193,116.21500015258789,123.08299980163574,0.0,-172.13577947420256,-4.5092998504638615,-0.5717155809550708
2013-05-18,123.5,125.25,122.3000030517578,123.4980010986328,0.0,1379574545.85,3486.9349365,3504.3049315,3480.5849609999996,3497.6999514999998,1786935000.0,13.004999999999999,13.11,12.55,12.735,120.81913832696144,121.37848953188242,-0.5593512049209863,-1.414922832265337,-1.414922832265337,0.8555716273443508,47.45803874431907,57.24015617972454,21.978099991402892,194.9704484629468,120.85499954223633,122.54650001525879,0.0,-27.31477883945656,-3.6654902140299583,-0.49260442551420136
2013-05-19,123.21099853515624,124.5,119.5709991455078,121.98999786376952,0.0,1363204702.75,3486.9349365,3504.3049315,3480.5849609999996,3497.6999514999998,1786935000.0,13.004999999999999,13.11,12.55,12.735,121.4001502489327,121.66183039076742,-0.26168014183471655,-1.1825597573088522,-1.1825597573088522,0.9208796154741357,46.97673120917621,41.02240515085005,18.892923143180774,170.10374442773264,123.35549926757812,121.39709968566895,0.0,-20.37033635730438,-2.6212087457830364,-0.41301337136093635
2013-05-20,122.5,123.62100219726562,120.12000274658205,122.0,0.0,1363709900.0,3490.459961,3509.4099119999996,3488.1298829999996,3496.429932,1745260000.0,13.28,13.28,12.84,13.02,121.74930760735742,121.83674483088011,-0.08743722352268435,-0.9622346808561488,-0.9622346808561488,0.8747974573334645,46.406123092741595,38.70612321877139,19.68349187615383,150.8129863229112,122.85549926757812,120.23165016174316,0.0,-12.231470113268367,-2.4754169298254993,-0.33961718195823065
2013-05-21,122.0199966430664,123.0,121.20999908447266,122.87999725341795,0.0,1374013440.0,3495.459961,3512.149902,3486.8798829999996,3502.1201170000004,1776780000.0,13.08,13.44,12.89,13.37,121.94527792421496,121.93904446494288,0.006233459272081632,-0.7676220205262186,-0.7676220205262186,0.7738554797983003,45.99778427479895,41.255390704119435,21.311313165090496,136.0358080129408,122.2599983215332,119.38715019226075,0.0,-6.4814513930000315,-2.032391293843588,-0.27540942169773885
2013-05-22,122.88999938964844,124.0009994506836,122.0,123.88899993896484,0.0,1385778992.85,3503.4799799999996,3532.040039,3446.959961,3463.3000490000004,2179330000.0,13.45,14.45,13.05,13.82,122.26647456143594,122.11789763672463,0.1485769247113069,-0.5836873459248134,-0.5836873459248134,0.7322642706361203,46.77868342913066,47.817562502470004,22.527818291534718,129.27385941071083,122.45499801635742,119.30720024108886,0.0,-15.749962206250887,-1.4071794128417991,-0.21677668773753886
2013-05-23,123.8000030517578,126.93399810791016,123.0999984741211,126.6999969482422,0.0,1417769832.5,3426.070068,3467.1298829999996,3422.51001,3459.419922,1820670000.0,14.94,15.11,13.87,14.07,122.99400735770108,122.5304195038156,0.4635878538854854,-0.3735973479051317,-0.3735973479051317,0.8371852017906172,49.01349000524144,65.20970658959024,24.270409184051996,133.90780124244333,123.34500122070312,120.24750022888183,0.0,-33.051725328606615,-0.7241685133713958,-0.15548988899260227
2013-05-24,126.3000030517578,133.85000610351562,125.71900177001952,133.19999694824222,0.0,1491070770.0,3438.280029,3459.469971,3429.3100590000004,3459.139893,1449210000.0,14.59,14.79,13.99,13.99,124.68272576600317,123.48889602640747,1.1938297395956994,-0.0593521320947986,-0.0593521320947986,1.2531818716904979,53.75073693816648,105.23571896191952,28.370997902315665,161.55239037364566,125.05000305175781,121.19000053405762,0.0,-70.71053087287217,0.29460079051830235,-0.0748815346433615
2013-05-25,133.10000610351562,133.218994140625,128.89999389648438,131.97999572753906,0.0,1477958233.0,3468.0899655000003,3487.13501,3452.3499760000004,3474.014893,1598640000.0,14.129999999999999,14.675,13.775,14.235,126.00832872387994,124.30414225895832,1.7041864649216194,0.2940391454522501,0.2940391454522501,1.4101473194693694,53.283466216833,102.41365947413719,33.07592830136247,161.86947937036547,129.70000457763672,121.91095008850098,0.0,-42.59372538220369,1.6993935176304404,0.010290618521294238
2013-05-26,131.98599243164062,136.0,130.61500549316406,133.47999572753906,0.0,1495293015.0,3468.0899655000003,3487.13501,3452.3499760000004,3474.014893,1598640000.0,14.129999999999999,14.675,13.775,14.235,127.55770407437758,125.27466599667731,2.283038077700269,0.692455451273454,0.692455451273454,1.5905826264268148,55.06445714425991,111.82502940213693,35.51698464063178,162.05787414429818,132.54299926757812,122.47779998779296,0.0,-62.4346636921636,3.014569407495955,0.10089236623626881
2013-05-27,133.5,135.46499633789062,124.6999969482422,129.7449951171875,0.0,1454029509.62,3468.0899655000003,3487.13501,3452.3499760000004,3474.014893,1598640000.0,14.129999999999999,14.675,13.775,14.235,128.7823669392446,126.11279644999067,2.6695704892539425,1.0883685755782069,1.0883685755782069,1.5812019136757356,54.64982972748094,80.59580466949801,24.910269518013976,160.11582548590374,132.7429962158203,123.57884979248047,0.0,-56.2317281691149,3.667333221435541,0.1866050141923134
2013-05-28,129.77000427246094,130.58000183105472,125.5999984741211,129.0,0.0,1446189975.0,3497.899902,3514.8000490000004,3475.389893,3488.889893,1748070000.0,13.67,14.56,13.56,14.48,129.06049352442312,126.47723472206769,2.583258802355431,1.387643007975731,1.387643007975731,1.1956157943797,51.02100303144188,71.01051757941467,26.394206433618567,139.94178019512927,131.63500213623047,124.31884994506837,0.0,0.4058392016959149,4.0176451652280605,0.24813873507492
2013-05-29,129.0,132.58999633789062,127.66200256347656,132.30000305175778,0.0,1483734577.5,3471.669922,3479.530029,3450.399902,3467.5200200000004,1794650000.0,15.3,15.65,14.59,14.83,129.60609564217785,126.97220321685063,2.6338924253272182,1.6370905241295142,1.6370905241295142,0.9968019011977041,52.367287320293904,99.03449483750249,29.79225730002721,135.13890168949263,129.38500213623047,125.27534980773926,0.0,-22.92500969725094,4.592562246322643,0.2961123392175896
2013-05-30,132.25,132.25,127.0,128.79899597167972,0.0,1445053940.55,3473.209961,3503.820068,3473.040039,3491.3000490000004,1737320000.0,14.9,14.98,14.27,14.53,130.0144980032716,127.39663401879456,2.61786398447704,1.833369622857677,1.833369622857677,0.7844943616193631,52.11661538174646,93.39417524138285,19.757907466247723,131.52878487442325,130.625,125.78784980773926,0.0,-21.137592309657375,5.245869214607012,0.3305686481726521
2013-05-31,128.79899597167972,129.89999389648438,126.4000015258789,129.0,0.0,1447870200.0,3478.219971,3500.669922,3455.8400880000004,3455.9099119999996,1968270000.0,15.02,16.35,14.36,16.299999,129.9968216378135,127.59668054343857,2.4001410943749306,1.9467814237761307,1.9467814237761307,0.4533596705987999,50.391873325212984,80.42408156069455,19.757907466247715,114.93140757408587,130.52449798583984,126.34889945983886,0.0,10.630553170347701,5.807722607780903,0.34637865314770067
2013-06-01,128.81500244140622,129.77999877929688,127.1989974975586,129.30000305175778,0.0,1451916165.0,3469.4899905,3483.255005,3437.6149905,3460.6400145,2011185000.0,15.709999999999999,16.965,15.254999999999999,16.29,129.9633676309883,127.77013964733811,2.193227983650189,1.9960907379851034,1.9960907379851034,0.19713724566508573,50.30393711036308,78.35173707459623,21.34372358581821,94.62750343669491,128.80699920654297,126.96544952392578,0.0,21.32834971587152,6.268227604457309,0.34831945727543195
2013-06-02,129.30000305175778,129.39999389648438,115.0500030517578,122.29199981689452,0.0,1373837499.9,3469.4899905,3483.255005,3437.6149905,3460.6400145,2011185000.0,15.709999999999999,16.965,15.254999999999999,16.29,129.87648236459864,127.89893536926976,1.9775469953288791,1.9923807855054456,1.9923807855054456,-0.014833790176566497,50.017992195054774,13.3350527280866,2.3742707722055916,91.55225861679477,129.05750274658203,127.50049934387206,0.0,14.598231023005475,6.414509879218201,0.33941034455374997
2013-06-03,122.5,122.5,116.0,122.22200012207031,0.0,1373708057.9,3460.76001,3465.8400880000004,3419.389893,3465.3701170000004,2054100000.0,16.4,17.58,16.15,16.280001000000002,128.7392867984833,127.4743970723971,1.26488972608621,1.8468447903170675,1.8468447903170675,-0.5819550642308575,45.19262110353045,-12.702503945701313,4.536815097185511,62.13893256856574,125.90000152587892,127.63549919128418,0.0,96.68771952789231,5.371100843274917,0.30318516900967885
2013-06-04,120.73699951171876,123.83999633789062,119.0999984741211,121.41999816894531,0.0,1365337545.0,3467.0200200000004,3482.75,3430.0200200000004,3445.26001,1871640000.0,16.16,17.25,15.82,16.27,127.98422834088504,127.18990783953615,0.7943205013488921,1.6362962032927533,1.6362962032927533,-0.8419757019438612,46.2346625692825,-2.168493076500682,11.384055316659982,54.34914454269068,121.61849975585942,128.03699913024903,0.0,73.6813894365122,4.484708966706933,0.25583547860080186
2013-06-05,121.4000015258789,123.46900177001952,119.89900207519531,121.6500015258789,0.0,1368486468.75,3432.850098,3446.149902,3397.9099119999996,3401.4799799999996,1813890000.0,16.860001,17.84,16.57,17.5,127.28854787016022,126.89986620985724,0.38868166030297857,1.386731828700616,1.386731828700616,-0.9980501683976375,45.98425794385074,-2.4942613721329456,13.101345353185964,47.17478032272029,121.06850051879888,128.27244911193847,0.0,67.17394811722049,3.289988297682541,0.20291989345971903
2013-06-06,121.9000015258789,123.0999984741211,117.25,118.0,0.0,1327960200.0,3404.4099119999996,3424.0500490000004,3378.23999,3424.0500490000004,1802700000.0,17.700001,18.51,16.6,16.629998999999998,126.64334717751069,126.6048129487464,0.038534228764291356,1.117056462708726,1.117056462708726,-1.0785222339444347,45.72942454767727,-36.806122108455455,3.323587848175855,49.044544506231375,121.65000152587896,128.16244888305664,0.0,47.21592712674646,2.11817378997803,0.14829668450905392
2013-06-07,118.97000122070312,119.0,106.41999816894531,111.5,0.0,1255258637.5,3437.8400880000004,3471.7299799999996,3429.429932,3469.219971,1646810000.0,15.9,16.209999,14.96,15.14,125.46619949962945,126.01641523406272,-0.5502157344332659,0.7835665605511871,0.7835665605511871,-1.333782294984453,42.99099624064931,-129.08657108555298,11.277617057028454,48.62094672606887,120.43500137329107,127.84994888305664,0.0,53.59485948264386,1.1217034688809946,0.08380061354119746
2013-06-08,111.0,111.41500091552734,107.3000030517578,108.3000030517578,0.0,1219717920.0,3456.76001,3478.2700194999998,3447.4849855,3471.4949955,1601665000.0,15.530000000000001,15.904999499999999,15.030000000000001,15.29,123.30253547843783,124.89039146687887,-1.587855988441035,0.30924169965615406,0.30924169965615406,-1.897097688097189,38.57063718980794,-167.9030931554048,17.419040537769106,37.908080185462104,114.98500061035162,127.19569892883301,0.0,83.51765289575143,-0.661362893240792,-0.00466973352118179
2013-06-09,107.89199829101562,108.98999786376952,88.5,100.0,0.0,1126642500.0,3456.76001,3478.2700194999998,3447.4849855,3471.4949955,1601665000.0,15.530000000000001,15.904999499999999,15.030000000000001,15.29,121.09893377461356,123.66791418796087,-2.568980413347319,-0.26644190194025025,-0.26644190194025025,-2.3025385114070684,37.302127882567646,-255.7715004139951,30.716227065261403,36.28961377278719,109.44599914550787,126.4641487121582,0.0,66.94731905256262,-2.6120895385742244,-0.10901586995166135
2013-06-10,100.43699645996094,110.10099792480469,95.0019989013672,106.3499984741211,0.0,1198638945.0,3475.679932,3484.8100590000004,3465.540039,3473.7700200000004,1556520000.0,15.16,15.6,15.1,15.44,119.40585609814025,122.6277649022448,-3.221908804104558,-0.8575674663101023,-0.8575674663101023,-2.364341337794456,38.264399271483654,-182.7489901382767,15.184926583944891,41.11351887147061,104.16449737548834,125.81919860839844,0.0,62.86260945569276,-4.259023458307439,-0.21297790834615193
2013-06-11,106.3499984741211,109.5999984741211,104.0,108.9000015258789,0.0,1227874725.0,3436.6201170000004,3466.570068,3426.570068,3436.9499509999996,1560370000.0,16.91,17.139999,16.0,17.07,117.89644221248282,121.63153540906451,-3.735093196581687,-1.4330976802406983,-1.4330976802406983,-2.3019955163409884,37.99238744869069,-134.26097815247556,2.0343529122478277,43.490218458950494,103.39349746704107,125.09914855957031,0.0,51.756382366089746,-5.94772296481662,-0.3111454059315622
2013-06-12,109.0,111.78700256347656,106.73400115966795,108.1500015258789,0.0,1219969852.5,3458.139893,3459.179932,3395.9099119999996,3400.429932,1630200000.0,16.51,18.6,16.43,18.59,116.95609594920475,120.88052600160763,-3.924430052402883,-1.9313815173307718,-1.9313815173307718,-1.9930485350721112,39.92102663349623,-111.82790703870012,6.570824451528982,48.738191997161664,107.6749992370606,124.34179878234863,0.0,40.765860926415975,-7.441582555356234,-0.3925505968201519
2013-06-13,108.7760009765625,110.3000030517578,100.52999877929688,104.0,0.0,1173637400.0,3398.540039,3451.030029,3387.610107,3445.360107,1584740000.0,18.379998999999998,18.58,16.370001000000002,16.41,115.93168300551565,120.07515234599883,-4.143469340483179,-2.3738114151067764,-2.3738114151067764,-1.7696579253764027,39.06636642803944,-139.09704283599197,0.8770421593965593,49.74592965917542,108.8880004882813,123.16429862976074,0.0,48.23859501679708,-8.373884826010851,-0.46189260223755096
2013-06-14,103.9489974975586,104.6999969482422,98.0,99.97889709472656,0.0,1128709292.08,3442.3100590000004,3448.399902,3419.320068,3423.5600590000004,1458030000.0,16.629998999999998,17.26,16.030001000000002,17.15,114.20316213360533,118.90720619884326,-4.704044065237923,-2.8398683385497034,-2.8398683385497034,-1.8641757266882197,36.05887188288468,-162.66302831183273,7.567831168047359,42.2757044505628,106.3624992370606,121.7383487701416,0.0,76.29982443293055,-9.895507939656568,-0.5345732094052464
2013-06-15,100.0,103.6999969482422,98.0,99.98809814453124,0.0,1129245603.78,3446.140015,3458.4799805000002,3427.830078,3437.844971,1519930000.0,16.58,17.440000500000004,16.1800005,16.9749995,112.58684022180793,117.75419597222057,-5.167355750412639,-3.305374125823051,-3.305374125823051,-1.8619816245895882,35.553261443847475,-147.5270487477449,7.567831168047349,45.12614235016868,101.97449874877935,120.12334861755372,0.0,78.45476415765282,-11.475638813875165,-0.6062914439914002
2013-06-16,99.8000030517578,101.5999984741211,98.94660186767578,99.51000213623048,0.0,1124306271.75,3446.140015,3458.4799805000002,3427.830078,3437.844971,1519930000.0,16.58,17.440000500000004,16.1800005,16.9749995,110.89615828403049,116.53151979184847,-5.635361507817976,-3.7713782532551923,-3.7713782532551923,-1.8639832545627835,34.502282631164306,-133.4189601054777,5.649515156821332,39.02716760983342,99.90000152587896,118.43009872436524,0.0,73.1707818708371,-13.202740020751946,-0.6775503618635896
2013-06-17,99.9000015258789,102.20999908447266,99.0,101.6999969482422,0.0,1149418485.0,3449.969971,3468.5600590000004,3436.3400880000004,3452.1298829999996,1581830000.0,16.530001000000002,17.620001000000002,16.33,16.799999,109.55955946454951,115.44930138198423,-5.889741917434719,-4.195055823633776,-4.195055823633776,-1.694686093800943,35.078962134482325,-113.60266312093387,5.536024299910607,38.47657110328923,99.85000228881842,117.01159858703613,0.0,65.34022296633573,-14.206340179443359,-0.7405181049127509
2013-06-18,101.9499969482422,111.11100006103516,101.03299713134766,107.4000015258789,0.0,1214216070.0,3456.290039,3488.3100590000004,3456.0900880000004,3482.179932,1675090000.0,16.809998999999998,16.950001,16.459999,16.610001,109.79828292909849,115.12196212509009,-5.323679195991602,-4.420782559980308,-4.420782559980308,-0.9028966360112936,42.69505586631204,-70.65841165632222,1.1153857718818772,79.18094539528735,100.9249992370606,115.93764877319336,0.0,-60.58969397928363,-13.509200134277336,-0.7658097380678273
2013-06-19,107.0500030517578,110.2249984741211,105.75499725341795,108.25,0.0,1224193837.5,3483.5900880000004,3485.4499509999996,3443.1999509999996,3443.1999509999996,1649200000.0,16.889999,17.18,15.36,16.639999,109.86394085230421,114.75297885847054,-4.889038006166331,-4.514434333578615,-4.514434333578615,-0.37460367258771576,42.18545695459757,-56.37740831158452,8.410053334262262,102.22896261114833,104.50000000000006,114.83639869689941,0.0,-48.32499704287032,-12.651600189208992,-0.7664185517141432
2013-06-20,108.2509994506836,114.3000030517578,107.5,110.1500015258789,0.0,1246104920.0,3405.139893,3412.9399409999996,3355.929932,3364.639893,2041500000.0,18.4,21.32,18.01,20.49,110.54649444980427,114.71889087704584,-4.172396427241566,-4.446026352397699,-4.446026352397699,0.2736299251561336,45.292279060717064,-37.46665655902329,11.696156441531787,129.85478971668374,107.65050125122076,114.05639915466308,0.0,-85.10644392775465,-11.719899749755854,-0.7367438814325605
2013-06-21,111.29000091552734,114.98999786376952,107.68499755859376,109.5,0.0,1239214237.5,3367.8100590000004,3377.3000490000004,3326.860107,3357.25,2921900000.0,18.969998999999998,20.93,18.25,18.9,111.23018027456786,114.73926857417419,-3.509088299606333,-4.258637865459968,-4.258637865459968,0.7495495658536351,45.802431623167514,-34.45116726352793,10.122923363908894,149.68914378932266,109.77050018310553,113.31689910888672,0.0,-89.35785193460055,-10.968699798583984,-0.6853637461546428
2013-06-22,109.5,109.95600128173828,107.51399993896484,108.3000030517578,0.0,1226110327.5,3347.094971,3360.9799805000002,3310.905029,3339.005005,2476430000.0,19.92,21.42,18.415,19.5050005,111.03413577363754,114.3801270563653,-3.345991282727752,-4.0761078659877175,-4.0761078659877175,0.7301165832599654,42.790862488409566,-44.72397622098787,7.144715157210753,142.38605506365198,110.39500045776373,112.34469947814941,0.0,-27.779877612310642,-11.188359985351553,-0.6367039635996169
2013-06-23,108.1999969482422,108.8000030517578,106.23400115966795,107.5999984741211,0.0,1218626490.0,3347.094971,3360.9799805000002,3310.905029,3339.005005,2476430000.0,19.92,21.42,18.415,19.5050005,110.69039787973466,113.96157747429393,-3.271179594559271,-3.915121729845513,-3.915121729845513,0.6439421352862418,42.13276270275809,-47.98264430693845,5.3677880131187035,132.80377623007138,108.84999847412115,111.65969963073731,0.0,-13.639218562910226,-11.214360046386716,-0.5940772216593595
2013-06-24,107.9000015258789,108.33399963378906,100.9800033569336,102.73699951171876,0.0,1163935725.67,3326.3798829999996,3344.659912,3294.949951,3320.76001,2030960000.0,20.870001000000002,21.91,18.58,20.110001,110.32785261195271,113.53986203350502,-3.2120094215523096,-3.7744989314621664,-3.7744989314621664,0.5624895099098568,41.86426573990145,-67.61847814879202,6.186215986305591,124.51547340356572,108.0499992370606,110.88439979553223,0.0,-7.938867750554415,-10.641639709472656,-0.5571949383542462
2013-06-25,102.08999633789062,106.47000122070312,101.01000213623048,103.9499969482422,0.0,1178086140.0,3350.590088,3358.3100590000004,3327.689941,3347.889893,1657280000.0,18.65,19.219998999999998,17.82,18.469998999999998,109.73430589860432,113.010522748137,-3.2762168495326875,-3.6748423241721384,-3.6748423241721384,0.39862547463945086,40.78869508508699,-66.18747977050646,6.109490088331848,109.57675272860901,104.99499893188482,110.03444976806641,0.0,14.862348846911036,-10.000779266357426,-0.5300498410475883
